bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
08082019-Bear7,9,294.74099222877027,24.8049390243153,31,42,0.22,0.66,0.88,0.75,58.592426985063526,42.06691098714048,150.0774550024087,109.3303480283494,"(948.0, 1350.0)","(966.0, 1245.0)",18,31,0.26,0.5,0.76,0.6578947368421053,73.51300905282004,34.80678813105283,94.28129453926692,129.045293778039,"(843.0, 1287.0)","(864.0, 1155.0)",15,30,0.3,0.66,0.96,0.6875000000000001,66.43171305935141,41.25,102.63212216455432,110.92264425180505,"(978.0, 1197.0)","(1008.0, 1080.0)",,9,,,,,,,,,"(867.0, 1110.0)",,4,17,0.26,0.58,0.84,0.6904761904761905,59.62872629865576,32.87601709453261,106.14002543809758,114.41858905094122,"(1005.0, 1023.0)","(978.0, 918.0)",30,43,0.26,0.5,0.76,0.6578947368421053,58.12591934756818,24.361958049385116,102.31330558632148,116.3692311440774,"(846.0, 1131.0)","(858.0, 1026.0)",20,44,0.48,0.4,0.88,0.4545454545454546,73.79024325749306,33.0,97.36398204675075,121.00652100196915,"(936.0, 936.0)","(912.0, 804.0)",,10,,,,,,,,,"(846.0, 834.0)",
08082019-Bear7,9,294.74099222877027,24.8049390243153,75,85,0.2,0.0,0.2,0.0,108.1096318558157,0.0,0.0,280.5,"(1017.0, 1614.0)","(963.0, 1425.0)",56,68,0.24,0.5,0.74,0.6756756756756757,60.219349049952385,50.48029318456857,115.85303189817694,134.9677341524085,"(855.0, 1458.0)","(837.0, 1350.0)",63,75,0.24,0.42,0.66,0.6363636363636364,62.78678204845348,32.41735646224103,105.00535700620232,139.32874793092776,"(963.0, 1383.0)","(957.0, 1269.0)",42,54,0.24,0.54,0.78,0.6923076923076923,74.83436710496055,29.23807449200443,109.70949138520332,123.34705931403522,"(819.0, 1308.0)","(852.0, 1176.0)",46,59,0.26,0.54,0.8,0.675,73.51300905282004,37.95,96.39446301525831,149.01473291255465,"(966.0, 1212.0)","(987.0, 1080.0)",68,80,0.24,0.5,0.74,0.6756756756756757,81.4538673115034,39.63436009323224,112.97380227291636,147.98755018905106,"(843.0, 1317.0)","(825.0, 1170.0)",64,80,0.32,0.4,0.72,0.5555555555555556,64.37115037033284,41.28298681054945,90.8099801783923,143.57250515370663,"(939.0, 1113.0)","(936.0, 996.0)",21,24,0.06,0.48,0.54,0.8888888888888888,14.758048651498614,34.9628731656882,71.8839690056135,126.2059115048318,"(843.0, 870.0)","(855.0, 846.0)"
08082019-Bear7,9,294.74099222877027,24.8049390243153,85,87,0.04,0.48,0.52,0.923076923076923,0.0,12.56602562467545,86.13252869851205,138.78357981629966,"(1017.0, 1614.0)","(1017.0, 1614.0)",93,104,0.22,0.64,0.86,0.7441860465116279,65.37832209532453,34.015621411345705,103.35903443821447,106.37447374320016,"(894.0, 1665.0)","(873.0, 1548.0)",96,111,0.3,0.52,0.82,0.6341463414634146,72.89938271343593,33.16458954969894,119.72452756223346,128.92189264101575,"(990.0, 1572.0)","(978.0, 1440.0)",81,93,0.24,0.58,0.82,0.7073170731707317,80.58016195069355,40.818745693614844,82.51649835032993,138.943493793624,"(861.0, 1503.0)","(834.0, 1359.0)",86,98,0.24,0.56,0.8,0.7000000000000001,58.893675381996665,45.30744971856174,115.54713324007653,114.09186265899947,"(987.0, 1386.0)","(966.0, 1281.0)",105,120,0.3,0.48,0.78,0.6153846153846153,73.51300905282004,19.937025856431045,85.94266984449577,107.88461538461539,"(867.0, 1521.0)","(846.0, 1389.0)",100,114,0.28,0.42,0.7,0.6,49.527492365351996,23.624404754405983,81.26982834976336,114.33965245027197,"(945.0, 1278.0)","(942.0, 1188.0)",48,65,0.34,0.24,0.58,0.41379310344827586,37.95,23.15885359857003,100.66352368161967,135.18170490587997,"(864.0, 999.0)","(864.0, 930.0)"
08082019-Bear7,9,294.74099222877027,24.8049390243153,111,124,0.26,0.54,0.8,0.675,78.66538311099744,28.24345056822909,93.6438599161739,107.74465256452406,"(972.0, 1764.0)","(996.0, 1623.0)",136,,,,,,,,,,,"(870.0, 1722.0)",137,,,,,,,,,,,"(996.0, 1632.0)",122,131,0.18,0.5,0.68,0.7352941176470588,43.6860675730833,24.96903081819557,117.47490157476193,129.49262179887324,"(864.0, 1653.0)","(879.0, 1575.0)",126,140,0.28,0.42,0.7,0.6,71.8839690056135,20.073116349984126,83.30457670500464,142.13395521299546,"(981.0, 1596.0)","(1002.0, 1467.0)",144,,,,,,,,,,,"(852.0, 1554.0)",135,,,,,,,,,,,"(954.0, 1320.0)",77,98,0.42,0.26,0.68,0.38235294117647056,77.6201810098379,31.35,82.91147387424735,166.43890326711855,"(867.0, 1182.0)","(861.0, 1041.0)"
08082019-Bear7,9,294.74099222877027,24.8049390243153,151,,,,,,,,,,,"(966.0, 1815.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,124,0.26,0.48,0.74,0.6486486486486487,51.811050944755024,33.0412242509263,77.56755120538486,96.80725411095264,"(882.0, 1332.0)","(867.0, 1239.0)"
08082019-Bear7,9,294.74099222877027,24.8049390243153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,"(885.0, 1392.0)"
08082019-Bear7,15,290.40937484867806,31.000685476292297,,20,,,,,,,,,"(1461.0, 678.0)",,23,38,0.3,0.4,0.7,0.5714285714285715,94.3823076640956,39.737262110014576,135.31006060156798,187.74461594497603,"(1425.0, 534.0)","(1563.0, 636.0)",,12,,,,,,,,,"(1584.0, 801.0)",,14,27,0.26,0.4,0.66,0.6060606060606061,79.64562134857134,44.88485267882697,122.43400262998838,202.2992832414391,"(1590.0, 639.0)","(1701.0, 732.0)",22,34,0.24,0.38,0.62,0.6129032258064516,98.01888848584237,26.860053983564516,127.60592658650303,196.61154700635743,"(1551.0, 774.0)","(1695.0, 879.0)",,15,,,,,,,,,"(1734.0, 744.0)",,5,28,0.46,0.14,0.6,0.23333333333333336,74.76157101078067,16.334166645409248,108.94998852684658,149.0591325615442,"(1800.0, 912.0)","(1926.0, 963.0)",16,43,0.54,0.1,0.64,0.15625,111.24965168484799,0.0,124.49575293960835,189.90826450099865,"(1755.0, 768.0)","(1920.0, 885.0)"
08082019-Bear7,15,290.40937484867806,31.000685476292297,38,56,0.36,0.28,0.64,0.43750000000000006,114.18429182685333,11.06853648862396,129.6379284777414,221.20853358772408,"(1248.0, 537.0)","(1413.0, 663.0)",58,69,0.22,0.42,0.64,0.65625,96.56377426343693,48.19017015948377,123.44161575416939,217.08363636115288,"(1230.0, 384.0)","(1377.0, 480.0)",32,45,0.26,0.34,0.6,0.5666666666666668,81.52068755843514,38.66073589573794,135.63160582990974,179.3413295924841,"(1416.0, 666.0)","(1536.0, 753.0)",47,58,0.22,0.38,0.6,0.6333333333333334,77.56755120538486,46.727347453070784,135.63160582990974,205.29445316422948,"(1413.0, 504.0)","(1524.0, 591.0)",53,65,0.24,0.42,0.66,0.6363636363636364,101.01450390909218,36.22492236016525,117.81046218396736,189.50593658247226,"(1374.0, 624.0)","(1518.0, 738.0)",34,48,0.28,0.3,0.58,0.5172413793103449,97.47576621909674,14.193836690620335,132.4632496204136,185.52551337153528,"(1557.0, 624.0)","(1704.0, 723.0)",35,54,0.38,0.18,0.56,0.3214285714285714,92.89954251771104,17.771043863543863,148.94848941832208,192.1514245633758,"(1638.0, 798.0)","(1779.0, 891.0)",48,74,0.52,0.14,0.66,0.21212121212121213,124.49575293960835,14.000714267493642,136.32235693385002,186.63132105839043,"(1569.0, 639.0)","(1755.0, 768.0)"
08082019-Bear7,15,290.40937484867806,31.000685476292297,70,87,0.34,0.34,0.68,0.5,119.3715418347271,13.200000000000001,120.85616450971793,187.6557743919162,"(1074.0, 378.0)","(1239.0, 519.0)",90,101,0.22,0.46,0.68,0.676470588235294,77.56755120538486,43.31053566974207,118.54764864812799,215.30055890798326,"(1053.0, 246.0)","(1176.0, 315.0)",62,76,0.28,0.44,0.72,0.6111111111111112,98.47611385508672,37.4080873608903,124.10150079672688,192.07666745483576,"(1218.0, 519.0)","(1371.0, 612.0)",77,90,0.26,0.44,0.7,0.6285714285714287,89.23739406773375,42.00214280248093,125.28053520000624,188.29130980196297,"(1215.0, 357.0)","(1350.0, 447.0)",86,98,0.24,0.34,0.58,0.5862068965517242,81.97029949926987,37.66195029469398,131.80391686137406,182.15784468558968,"(1203.0, 495.0)","(1317.0, 591.0)",63,80,0.34,0.28,0.62,0.4516129032258065,118.30626568360613,14.193836690620335,125.44341353773821,216.62968613676384,"(1371.0, 471.0)","(1536.0, 609.0)",63,89,0.52,0.16,0.68,0.23529411764705882,132.09277989352788,8.25,121.27219384508554,203.37529495217902,"(1428.0, 627.0)","(1608.0, 786.0)",81,106,0.5,0.14,0.64,0.21875000000000003,122.43400262998838,0.0,109.37396856656524,205.94362009589696,"(1374.0, 486.0)","(1551.0, 621.0)"
08082019-Bear7,15,290.40937484867806,31.000685476292297,104,120,0.32,0.4,0.72,0.5555555555555556,109.90783639031386,22.442426339413483,107.97103778328706,179.27806614307286,"(888.0, 261.0)","(1050.0, 378.0)",124,133,0.18,0.44,0.62,0.7096774193548387,75.55847073624506,22.198479677671624,125.7664416679551,142.64615430564328,"(876.0, 123.0)","(993.0, 195.0)",98,109,0.22,0.44,0.66,0.6666666666666666,86.95046003328562,45.517276939641285,121.44044836873752,233.51927115336755,"(1035.0, 387.0)","(1167.0, 474.0)",112,123,0.22,0.46,0.68,0.676470588235294,83.50043413060797,37.07913833950299,102.63212216455432,176.99934571165213,"(1041.0, 210.0)","(1161.0, 303.0)",115,130,0.3,0.38,0.68,0.5588235294117647,94.3823076640956,9.333809511662427,125.74010187728148,187.3260438721823,"(1005.0, 360.0)","(1143.0, 462.0)",94,113,0.38,0.34,0.72,0.47222222222222227,111.24965168484799,17.539740591012173,114.43436983703805,187.53900057351038,"(1185.0, 339.0)","(1350.0, 456.0)",97,121,0.48,0.18,0.66,0.2727272727272727,113.51472371459131,14.193836690620335,99.7260873593264,198.7775138188422,"(1245.0, 504.0)","(1419.0, 615.0)",113,138,0.5,0.16,0.66,0.24242424242424243,109.37396856656524,9.333809511662427,68.21108780836148,182.36296224836886,"(1209.0, 375.0)","(1374.0, 486.0)"
